uid,group_id,step,country,category,sub_category,variant,question,expected_answer,actual_answer,question_rationale
sd35_china_art_dance_general::3,sd35_china_art_dance_general,3,china,art,dance,general,Are there elements that would be culturally inappropriate in china art?,no,no,Template-based question for art general in china
sd35_china_art_dance_general::4,sd35_china_art_dance_general,4,china,art,dance,general,Does the artwork represent china cultural aesthetic values?,yes,no,Template-based question for art general in china
sd35_china_art_dance_general::4,sd35_china_art_dance_general,4,china,art,dance,general,Are there foreign artistic influences unrelated to china culture?,no,no,Template-based question for art general in china
sd35_china_art_dance_general::4,sd35_china_art_dance_general,4,china,art,dance,general,Would this artwork be recognizable as reflecting china artistic heritage?,yes,no,Template-based question for art general in china
sd35_china_art_dance_general::4,sd35_china_art_dance_general,4,china,art,dance,general,Are there elements that would be culturally inappropriate in china art?,no,no,Template-based question for art general in china
sd35_china_art_dance_general::5,sd35_china_art_dance_general,5,china,art,dance,general,Does the artwork represent china cultural aesthetic values?,yes,no,Template-based question for art general in china
sd35_china_art_dance_general::5,sd35_china_art_dance_general,5,china,art,dance,general,Are there foreign artistic influences unrelated to china culture?,no,no,Template-based question for art general in china
sd35_china_art_dance_general::5,sd35_china_art_dance_general,5,china,art,dance,general,Would this artwork be recognizable as reflecting china artistic heritage?,yes,no,Template-based question for art general in china
sd35_china_art_dance_general::5,sd35_china_art_dance_general,5,china,art,dance,general,Are there elements that would be culturally inappropriate in china art?,no,no,Template-based question for art general in china
sd35_china_art_dance_modern::step0,sd35_china_art_dance_modern,step0,china,art,dance,modern,Does the artwork represent contemporary china artistic expression?,yes,no,Template-based question for art modern in china
sd35_china_art_dance_modern::step0,sd35_china_art_dance_modern,step0,china,art,dance,modern,Are there purely traditional elements inappropriate for modern china art?,no,no,Template-based question for art modern in china
sd35_china_art_dance_modern::step0,sd35_china_art_dance_modern,step0,china,art,dance,modern,Does the piece reflect current china cultural and social themes?,yes,yes,Template-based question for art modern in china
sd35_china_art_dance_modern::step0,sd35_china_art_dance_modern,step0,china,art,dance,modern,Does the artwork ignore modern china artistic movements and innovations?,no,no,Template-based question for art modern in china
sd35_china_art_dance_modern::1,sd35_china_art_dance_modern,1,china,art,dance,modern,Does the artwork represent contemporary china artistic expression?,yes,no,Template-based question for art modern in china
sd35_china_art_dance_modern::1,sd35_china_art_dance_modern,1,china,art,dance,modern,Are there purely traditional elements inappropriate for modern china art?,no,no,Template-based question for art modern in china
