row_id,prompt,editing_prompt,step0_path,step1_path,step2_path,step3_path,step4_path,step5_path,best_step_by_clip,best_clip_score,best_step_by_aesthetic,best_aesthetic
44,"Traditional beverage in China, photorealistic.",Change the image to represent traditional beverage in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_beverage_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_beverage_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_beverage_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_beverage_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_beverage_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_beverage_traditional_5.png,step0_path,26.26953125,step1_path,5.4660491943359375
45,"Dessert in China, photorealistic.",Change the image to represent dessert in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_dessert_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_dessert_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_dessert_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_dessert_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_dessert_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_dessert_general_5.png,step5_path,30.419921875,step3_path,5.535252094268799
46,"Modern dessert in China, photorealistic.",Change the image to represent modern dessert in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_dessert_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_dessert_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_dessert_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_dessert_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_dessert_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_dessert_modern_5.png,step0_path,28.41796875,step1_path,5.520763874053955
47,"Traditional dessert in China, photorealistic.",Change the image to represent traditional dessert in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_dessert_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_dessert_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_dessert_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_dessert_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_dessert_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_dessert_traditional_5.png,step4_path,27.685546875,step1_path,5.568815231323242
48,"Main dish in China, photorealistic.",Change the image to represent main dish in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_main_dish_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_main_dish_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_main_dish_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_main_dish_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_main_dish_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_main_dish_general_5.png,step4_path,22.2900390625,step5_path,5.45098876953125
49,"Modern main dish in China, photorealistic.",Change the image to represent modern main dish in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_main_dish_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_main_dish_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_main_dish_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_main_dish_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_main_dish_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_main_dish_modern_5.png,step4_path,23.64501953125,step1_path,5.425850868225098
50,"Traditional main dish in China, photorealistic.",Change the image to represent traditional main dish in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_main_dish_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_main_dish_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_main_dish_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_main_dish_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_main_dish_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_main_dish_traditional_5.png,step0_path,25.2197265625,step5_path,5.520027160644531
51,"Snack in China, photorealistic.",Change the image to represent snack in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_snack_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_snack_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_snack_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_snack_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_snack_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_snack_general_5.png,step0_path,26.2939453125,step4_path,5.595523834228516
52,"Modern snack in China, photorealistic.",Change the image to represent modern snack in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_snack_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_snack_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_snack_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_snack_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_snack_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_snack_modern_5.png,step5_path,27.2216796875,step4_path,5.451509475708008
53,"Traditional snack in China, photorealistic.",Change the image to represent traditional snack in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_snack_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_snack_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_snack_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_snack_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_snack_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_snack_traditional_5.png,step0_path,24.755859375,step5_path,5.541698455810547
54,"Staple food in China, photorealistic.",Change the image to represent staple food in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_staple_food_general.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_staple_food_general_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_staple_food_general_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_staple_food_general_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_staple_food_general_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_staple_food_general_5.png,step0_path,20.8740234375,step4_path,5.543593883514404
55,"Modern staple food in China, photorealistic.",Change the image to represent modern staple food in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_staple_food_modern.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_staple_food_modern_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_staple_food_modern_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_staple_food_modern_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_staple_food_modern_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_staple_food_modern_5.png,step0_path,21.98486328125,step0_path,5.455404281616211
56,"Traditional staple food in China, photorealistic.",Change the image to represent traditional staple food in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_food_staple_food_traditional.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_food_staple_food_traditional_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_food_staple_food_traditional_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_food_staple_food_traditional_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_food_staple_food_traditional_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_food_staple_food_traditional_5.png,step3_path,21.4599609375,step2_path,5.423835754394531
57,"City landscape in China, photorealistic.",Change the image to represent city landscape in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_landscape_city.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_landscape_city_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_landscape_city_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_landscape_city_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_landscape_city_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_landscape_city_5.png,step5_path,26.4404296875,step4_path,5.517255783081055
58,"Countryside landscape in China, photorealistic.",Change the image to represent countryside landscape in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_landscape_countryside.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_landscape_countryside_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_landscape_countryside_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_landscape_countryside_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_landscape_countryside_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_landscape_countryside_5.png,step2_path,27.392578125,step2_path,5.401017189025879
59,"Nature landscape in China, photorealistic.",Change the image to represent nature landscape in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_landscape_nature.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_landscape_nature_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_landscape_nature_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_landscape_nature_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_landscape_nature_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_landscape_nature_5.png,step0_path,23.27880859375,step1_path,5.407127380371094
60,"An athlete in China, photorealistic.",Change the image to represent athlete in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_people_athlete.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_people_athlete_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_people_athlete_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_people_athlete_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_people_athlete_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_people_athlete_5.png,step5_path,24.2431640625,step2_path,5.429326057434082
61,"A bride and groom in China, photorealistic.",Change the image to represent bride and groom in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_people_bride_and_groom.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_people_bride_and_groom_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_people_bride_and_groom_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_people_bride_and_groom_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_people_bride_and_groom_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_people_bride_and_groom_5.png,step0_path,30.224609375,step1_path,5.556291580200195
62,"A celebrity in China, photorealistic.",Change the image to represent celebrity in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_people_celebrity.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_people_celebrity_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_people_celebrity_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_people_celebrity_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_people_celebrity_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_people_celebrity_5.png,step5_path,19.86083984375,step4_path,5.549201965332031
63,"A chef in China, photorealistic.",Change the image to represent chef in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_people_chef.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_people_chef_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_people_chef_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_people_chef_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_people_chef_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_people_chef_5.png,step1_path,27.197265625,step4_path,5.555371284484863
64,"Daily Life in China, photorealistic.",Change the image to represent daily life in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_people_daily_life.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_people_daily_life_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_people_daily_life_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_people_daily_life_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_people_daily_life_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_people_daily_life_5.png,step3_path,24.21875,step3_path,5.450048446655273
65,"A doctor in China, photorealistic.",Change the image to represent doctor in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_people_doctor.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_people_doctor_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_people_doctor_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_people_doctor_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_people_doctor_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_people_doctor_5.png,step5_path,30.7861328125,step5_path,5.4691643714904785
66,"A farmer in China, photorealistic.",Change the image to represent farmer in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_people_farmer.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_people_farmer_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_people_farmer_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_people_farmer_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_people_farmer_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_people_farmer_5.png,step5_path,25.78125,step4_path,5.546170234680176
67,"A model in China, photorealistic.",Change the image to represent model in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_people_model.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_people_model_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_people_model_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_people_model_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_people_model_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_people_model_5.png,step4_path,21.93603515625,step0_path,5.515536308288574
68,"A president in China, photorealistic.",Change the image to represent president in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_people_president.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_people_president_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_people_president_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_people_president_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_people_president_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_people_president_5.png,step0_path,24.0966796875,step0_path,5.571226119995117
69,"A soldier in China, photorealistic.",Change the image to represent soldier in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_people_soldier.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_people_soldier_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_people_soldier_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_people_soldier_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_people_soldier_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_people_soldier_5.png,step5_path,27.783203125,step3_path,5.436227321624756
70,"A student in China, photorealistic.",Change the image to represent student in China.,/home/chans/iaseai26/dataset/flux/base/flux_china_people_student.png,/home/chans/iaseai26/dataset/flux/edit_1/flux_china_people_student_1.png,/home/chans/iaseai26/dataset/flux/edit_2/flux_china_people_student_2.png,/home/chans/iaseai26/dataset/flux/edit_3/flux_china_people_student_3.png,/home/chans/iaseai26/dataset/flux/edit_4/flux_china_people_student_4.png,/home/chans/iaseai26/dataset/flux/edit_5/flux_china_people_student_5.png,step4_path,24.0234375,step3_path,5.512041091918945
