uid,group_id,step,country,category,sub_category,variant,accuracy,precision,recall,f1,num_questions,processing_time,question_source,cultural_representative,prompt_alignment,is_best,is_worst
nextstep_china_event_religious_ritual_general::3,nextstep_china_event_religious_ritual_general,3,china,event,religious_ritual,general,0.75,1.0,0.5,0.6666666666666666,4,3.263235330581665,enhanced_heuristic,1,1,False,False
nextstep_china_event_religious_ritual_general::4,nextstep_china_event_religious_ritual_general,4,china,event,religious_ritual,general,0.75,1.0,0.5,0.6666666666666666,4,3.262998342514038,enhanced_heuristic,3,3,False,False
nextstep_china_event_religious_ritual_general::5,nextstep_china_event_religious_ritual_general,5,china,event,religious_ritual,general,0.75,1.0,0.5,0.6666666666666666,4,3.266019344329834,enhanced_heuristic,1,1,False,True
nextstep_china_event_religious_ritual_modern::step0,nextstep_china_event_religious_ritual_modern,step0,china,event,religious_ritual,modern,0.5,0.0,0.0,0.0,4,3.296529769897461,enhanced_heuristic,1,1,True,False
nextstep_china_event_religious_ritual_modern::1,nextstep_china_event_religious_ritual_modern,1,china,event,religious_ritual,modern,0.5,0.0,0.0,0.0,4,3.299994707107544,enhanced_heuristic,1,1,False,False
nextstep_china_event_religious_ritual_modern::2,nextstep_china_event_religious_ritual_modern,2,china,event,religious_ritual,modern,0.75,1.0,0.5,0.6666666666666666,4,3.264148712158203,enhanced_heuristic,1,1,False,False
nextstep_china_event_religious_ritual_modern::3,nextstep_china_event_religious_ritual_modern,3,china,event,religious_ritual,modern,0.5,0.0,0.0,0.0,4,3.2640163898468018,enhanced_heuristic,1,1,False,False
nextstep_china_event_religious_ritual_modern::4,nextstep_china_event_religious_ritual_modern,4,china,event,religious_ritual,modern,0.5,0.0,0.0,0.0,4,3.2641451358795166,enhanced_heuristic,1,1,False,False
nextstep_china_event_religious_ritual_modern::5,nextstep_china_event_religious_ritual_modern,5,china,event,religious_ritual,modern,0.5,0.0,0.0,0.0,4,3.2661142349243164,enhanced_heuristic,1,1,False,True
nextstep_china_event_religious_ritual_traditional::step0,nextstep_china_event_religious_ritual_traditional,step0,china,event,religious_ritual,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.373957633972168,enhanced_heuristic,1,1,True,False
nextstep_china_event_religious_ritual_traditional::1,nextstep_china_event_religious_ritual_traditional,1,china,event,religious_ritual,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.370673656463623,enhanced_heuristic,1,1,False,False
nextstep_china_event_religious_ritual_traditional::2,nextstep_china_event_religious_ritual_traditional,2,china,event,religious_ritual,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.3709611892700195,enhanced_heuristic,1,1,False,False
nextstep_china_event_religious_ritual_traditional::3,nextstep_china_event_religious_ritual_traditional,3,china,event,religious_ritual,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.3729612827301025,enhanced_heuristic,1,1,False,False
nextstep_china_event_religious_ritual_traditional::4,nextstep_china_event_religious_ritual_traditional,4,china,event,religious_ritual,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.3791210651397705,enhanced_heuristic,1,1,False,False
nextstep_china_event_religious_ritual_traditional::5,nextstep_china_event_religious_ritual_traditional,5,china,event,religious_ritual,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.3691415786743164,enhanced_heuristic,1,1,False,True
nextstep_china_event_sport_general::step0,nextstep_china_event_sport_general,step0,china,event,sport,general,1.0,1.0,1.0,1.0,4,4.387103796005249,enhanced_heuristic,1,1,True,False
nextstep_china_event_sport_general::1,nextstep_china_event_sport_general,1,china,event,sport,general,1.0,1.0,1.0,1.0,4,4.418043375015259,enhanced_heuristic,1,1,False,False
nextstep_china_event_sport_general::2,nextstep_china_event_sport_general,2,china,event,sport,general,1.0,1.0,1.0,1.0,4,4.386031150817871,enhanced_heuristic,1,1,False,False
nextstep_china_event_sport_general::3,nextstep_china_event_sport_general,3,china,event,sport,general,1.0,1.0,1.0,1.0,4,4.384567737579346,enhanced_heuristic,1,1,False,False
nextstep_china_event_sport_general::4,nextstep_china_event_sport_general,4,china,event,sport,general,1.0,1.0,1.0,1.0,4,4.385444164276123,enhanced_heuristic,1,1,False,False
nextstep_china_event_sport_general::5,nextstep_china_event_sport_general,5,china,event,sport,general,1.0,1.0,1.0,1.0,4,4.383313417434692,enhanced_heuristic,2,2,False,True
nextstep_china_event_sport_modern::step0,nextstep_china_event_sport_modern,step0,china,event,sport,modern,0.5,0.0,0.0,0.0,4,4.903391122817993,enhanced_heuristic,3,3,True,False
nextstep_china_event_sport_modern::1,nextstep_china_event_sport_modern,1,china,event,sport,modern,0.5,0.0,0.0,0.0,4,4.899029731750488,enhanced_heuristic,1,1,False,False
nextstep_china_event_sport_modern::2,nextstep_china_event_sport_modern,2,china,event,sport,modern,0.5,0.0,0.0,0.0,4,4.870224475860596,enhanced_heuristic,1,1,False,False
nextstep_china_event_sport_modern::3,nextstep_china_event_sport_modern,3,china,event,sport,modern,0.5,0.0,0.0,0.0,4,4.872601747512817,enhanced_heuristic,3,3,False,False
nextstep_china_event_sport_modern::4,nextstep_china_event_sport_modern,4,china,event,sport,modern,0.5,0.0,0.0,0.0,4,4.867959022521973,enhanced_heuristic,3,3,False,False
nextstep_china_event_sport_modern::5,nextstep_china_event_sport_modern,5,china,event,sport,modern,0.5,0.0,0.0,0.0,4,4.86840295791626,enhanced_heuristic,3,3,False,True
nextstep_china_event_sport_traditional::step0,nextstep_china_event_sport_traditional,step0,china,event,sport,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.493623733520508,enhanced_heuristic,1,1,True,False
nextstep_china_event_sport_traditional::1,nextstep_china_event_sport_traditional,1,china,event,sport,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.4929707050323486,enhanced_heuristic,1,1,False,False
nextstep_china_event_sport_traditional::2,nextstep_china_event_sport_traditional,2,china,event,sport,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.427558660507202,enhanced_heuristic,1,1,False,False
nextstep_china_event_sport_traditional::3,nextstep_china_event_sport_traditional,3,china,event,sport,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.4254753589630127,enhanced_heuristic,1,1,False,False
nextstep_china_event_sport_traditional::4,nextstep_china_event_sport_traditional,4,china,event,sport,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.4258222579956055,enhanced_heuristic,1,1,False,False
nextstep_china_event_sport_traditional::5,nextstep_china_event_sport_traditional,5,china,event,sport,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.4272677898406982,enhanced_heuristic,1,1,False,True
nextstep_china_event_wedding_general::step0,nextstep_china_event_wedding_general,step0,china,event,wedding,general,0.75,1.0,0.5,0.6666666666666666,4,4.771179437637329,enhanced_heuristic,1,1,True,False
nextstep_china_event_wedding_general::1,nextstep_china_event_wedding_general,1,china,event,wedding,general,1.0,1.0,1.0,1.0,4,4.7727978229522705,enhanced_heuristic,3,3,False,False
nextstep_china_event_wedding_general::2,nextstep_china_event_wedding_general,2,china,event,wedding,general,0.5,0.0,0.0,0.0,4,4.769148349761963,enhanced_heuristic,1,1,False,False
nextstep_china_event_wedding_general::3,nextstep_china_event_wedding_general,3,china,event,wedding,general,0.5,0.0,0.0,0.0,4,4.701390027999878,enhanced_heuristic,1,1,False,False
nextstep_china_event_wedding_general::4,nextstep_china_event_wedding_general,4,china,event,wedding,general,0.75,1.0,0.5,0.6666666666666666,4,4.703800439834595,enhanced_heuristic,1,1,False,False
nextstep_china_event_wedding_general::5,nextstep_china_event_wedding_general,5,china,event,wedding,general,0.75,1.0,0.5,0.6666666666666666,4,4.666048288345337,enhanced_heuristic,2,2,False,True
nextstep_china_event_wedding_modern::step0,nextstep_china_event_wedding_modern,step0,china,event,wedding,modern,0.5,0.0,0.0,0.0,4,2.892064332962036,enhanced_heuristic,3,3,True,False
nextstep_china_event_wedding_modern::1,nextstep_china_event_wedding_modern,1,china,event,wedding,modern,0.5,0.0,0.0,0.0,4,2.930208444595337,enhanced_heuristic,1,1,False,False
nextstep_china_event_wedding_modern::2,nextstep_china_event_wedding_modern,2,china,event,wedding,modern,0.5,0.0,0.0,0.0,4,2.8948187828063965,enhanced_heuristic,1,1,False,False
nextstep_china_event_wedding_modern::3,nextstep_china_event_wedding_modern,3,china,event,wedding,modern,0.5,0.0,0.0,0.0,4,2.927488088607788,enhanced_heuristic,1,1,False,False
nextstep_china_event_wedding_modern::4,nextstep_china_event_wedding_modern,4,china,event,wedding,modern,0.5,0.0,0.0,0.0,4,2.894723892211914,enhanced_heuristic,1,1,False,False
nextstep_china_event_wedding_modern::5,nextstep_china_event_wedding_modern,5,china,event,wedding,modern,0.5,0.0,0.0,0.0,4,2.8907694816589355,enhanced_heuristic,1,1,False,True
nextstep_china_event_wedding_traditional::step0,nextstep_china_event_wedding_traditional,step0,china,event,wedding,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.2536098957061768,enhanced_heuristic,1,1,True,False
nextstep_china_event_wedding_traditional::1,nextstep_china_event_wedding_traditional,1,china,event,wedding,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.2551367282867432,enhanced_heuristic,1,1,False,False
nextstep_china_event_wedding_traditional::2,nextstep_china_event_wedding_traditional,2,china,event,wedding,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.2568235397338867,enhanced_heuristic,1,1,False,False
nextstep_china_event_wedding_traditional::3,nextstep_china_event_wedding_traditional,3,china,event,wedding,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.255981206893921,enhanced_heuristic,1,1,False,False
nextstep_china_event_wedding_traditional::4,nextstep_china_event_wedding_traditional,4,china,event,wedding,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.2586512565612793,enhanced_heuristic,1,1,False,False
nextstep_china_event_wedding_traditional::5,nextstep_china_event_wedding_traditional,5,china,event,wedding,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.2550404071807861,enhanced_heuristic,1,1,False,True
nextstep_china_fashion_accessories_general::step0,nextstep_china_fashion_accessories_general,step0,china,fashion,accessories,general,0.75,1.0,0.5,0.6666666666666666,4,5.294952154159546,enhanced_heuristic,1,1,True,False
nextstep_china_fashion_accessories_general::1,nextstep_china_fashion_accessories_general,1,china,fashion,accessories,general,0.75,1.0,0.5,0.6666666666666666,4,5.184303283691406,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_accessories_general::2,nextstep_china_fashion_accessories_general,2,china,fashion,accessories,general,0.75,1.0,0.5,0.6666666666666666,4,5.186501502990723,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_accessories_general::3,nextstep_china_fashion_accessories_general,3,china,fashion,accessories,general,0.75,1.0,0.5,0.6666666666666666,4,5.188330411911011,enhanced_heuristic,2,2,False,False
nextstep_china_fashion_accessories_general::4,nextstep_china_fashion_accessories_general,4,china,fashion,accessories,general,0.75,1.0,0.5,0.6666666666666666,4,5.184131860733032,enhanced_heuristic,3,3,False,False
nextstep_china_fashion_accessories_general::5,nextstep_china_fashion_accessories_general,5,china,fashion,accessories,general,0.75,1.0,0.5,0.6666666666666666,4,5.184467554092407,enhanced_heuristic,3,3,False,True
nextstep_china_fashion_accessories_modern::step0,nextstep_china_fashion_accessories_modern,step0,china,fashion,accessories,modern,1.0,1.0,1.0,1.0,4,7.04333233833313,enhanced_heuristic,1,1,True,False
nextstep_china_fashion_accessories_modern::1,nextstep_china_fashion_accessories_modern,1,china,fashion,accessories,modern,1.0,1.0,1.0,1.0,4,7.012141227722168,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_accessories_modern::2,nextstep_china_fashion_accessories_modern,2,china,fashion,accessories,modern,1.0,1.0,1.0,1.0,4,6.983850955963135,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_accessories_modern::3,nextstep_china_fashion_accessories_modern,3,china,fashion,accessories,modern,1.0,1.0,1.0,1.0,4,6.911992788314819,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_accessories_modern::4,nextstep_china_fashion_accessories_modern,4,china,fashion,accessories,modern,1.0,1.0,1.0,1.0,4,6.946250915527344,enhanced_heuristic,3,3,False,False
nextstep_china_fashion_accessories_modern::5,nextstep_china_fashion_accessories_modern,5,china,fashion,accessories,modern,1.0,1.0,1.0,1.0,4,6.909882545471191,enhanced_heuristic,1,1,False,True
nextstep_china_fashion_accessories_traditional::step0,nextstep_china_fashion_accessories_traditional,step0,china,fashion,accessories,traditional,0.5,0.0,0.0,0.0,4,2.8637075424194336,enhanced_heuristic,1,1,True,False
nextstep_china_fashion_accessories_traditional::1,nextstep_china_fashion_accessories_traditional,1,china,fashion,accessories,traditional,0.5,0.0,0.0,0.0,4,2.897261142730713,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_accessories_traditional::2,nextstep_china_fashion_accessories_traditional,2,china,fashion,accessories,traditional,0.5,0.0,0.0,0.0,4,2.8398897647857666,enhanced_heuristic,2,2,False,False
nextstep_china_fashion_accessories_traditional::3,nextstep_china_fashion_accessories_traditional,3,china,fashion,accessories,traditional,0.5,0.0,0.0,0.0,4,2.8281946182250977,enhanced_heuristic,2,2,False,False
nextstep_china_fashion_accessories_traditional::4,nextstep_china_fashion_accessories_traditional,4,china,fashion,accessories,traditional,0.5,0.0,0.0,0.0,4,2.8670573234558105,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_accessories_traditional::5,nextstep_china_fashion_accessories_traditional,5,china,fashion,accessories,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.8617537021636963,enhanced_heuristic,2,2,False,True
nextstep_china_fashion_clothing_general::step0,nextstep_china_fashion_clothing_general,step0,china,fashion,clothing,general,0.75,1.0,0.5,0.6666666666666666,4,2.986076831817627,enhanced_heuristic,1,1,True,False
nextstep_china_fashion_clothing_general::1,nextstep_china_fashion_clothing_general,1,china,fashion,clothing,general,1.0,1.0,1.0,1.0,4,2.951946496963501,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_clothing_general::2,nextstep_china_fashion_clothing_general,2,china,fashion,clothing,general,1.0,1.0,1.0,1.0,4,2.9212794303894043,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_clothing_general::3,nextstep_china_fashion_clothing_general,3,china,fashion,clothing,general,1.0,1.0,1.0,1.0,4,2.920501708984375,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_clothing_general::4,nextstep_china_fashion_clothing_general,4,china,fashion,clothing,general,1.0,1.0,1.0,1.0,4,2.8881216049194336,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_clothing_general::5,nextstep_china_fashion_clothing_general,5,china,fashion,clothing,general,1.0,1.0,1.0,1.0,4,2.8856699466705322,enhanced_heuristic,1,1,False,True
nextstep_china_fashion_clothing_modern::step0,nextstep_china_fashion_clothing_modern,step0,china,fashion,clothing,modern,0.75,1.0,0.5,0.6666666666666666,4,5.711276531219482,enhanced_heuristic,1,1,True,False
nextstep_china_fashion_clothing_modern::1,nextstep_china_fashion_clothing_modern,1,china,fashion,clothing,modern,0.75,1.0,0.5,0.6666666666666666,4,5.612091302871704,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_clothing_modern::2,nextstep_china_fashion_clothing_modern,2,china,fashion,clothing,modern,0.75,1.0,0.5,0.6666666666666666,4,5.615894317626953,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_clothing_modern::3,nextstep_china_fashion_clothing_modern,3,china,fashion,clothing,modern,0.75,1.0,0.5,0.6666666666666666,4,5.609095096588135,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_clothing_modern::4,nextstep_china_fashion_clothing_modern,4,china,fashion,clothing,modern,0.5,0.0,0.0,0.0,4,5.613217115402222,enhanced_heuristic,1,1,False,False
nextstep_china_fashion_clothing_modern::5,nextstep_china_fashion_clothing_modern,5,china,fashion,clothing,modern,0.75,1.0,0.5,0.6666666666666666,4,5.611114740371704,enhanced_heuristic,1,1,False,True
nextstep_china_fashion_clothing_traditional::step0,nextstep_china_fashion_clothing_traditional,step0,china,fashion,clothing,traditional,0.75,1.0,0.5,0.6666666666666666,4,1.3859624862670898,enhanced_heuristic,1,1,True,False
